user_id,user_index,rank,story_id,headline,headline_normalized,score
U551827,502033,3,2495686,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,4.4577836990356445
U551827,502033,4,2495615,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,4.4577836990356445
U551827,502033,5,2495439,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,4.4577836990356445
U551827,502033,6,2493634,నో అన్నా వాళ్లు వదల్లేదు!,నో అన్నా వాళ్లు వదల్లేదు!,4.423127174377441
U551827,502033,7,2493876,నో అన్నా వాళ్లు వదల్లేదు!,నో అన్నా వాళ్లు వదల్లేదు!,4.423127174377441
U551827,502033,8,2493696,నో అన్నా వాళ్లు వదల్లేదు!,నో అన్నా వాళ్లు వదల్లేదు!,4.423127174377441
U551827,502033,9,2524584,మహిళ మృతి,మహిళ మృతి,4.263625144958496
U551827,502033,10,2524541,మహిళ మృతి,మహిళ మృతి,4.237143516540527
U553822,504250,1,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,2.555495500564575
U553822,504250,2,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,2.555467367172241
U553822,504250,3,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,2.5554213523864746
U553822,504250,4,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,2.5554213523864746
U553822,504250,5,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,2.5554213523864746
U553822,504250,6,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,2.5550525188446045
U553822,504250,7,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,2.5550525188446045
U553822,504250,8,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,2.5550525188446045
U553822,504250,9,2509585, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,2.554981231689453
U553822,504250,10,2509453, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,2.554981231689453
U55421,504681,1,2510149,బాబు.. పవర్ఫుల్ సీఎం!,బాబు.. పవర్ఫుల్ సీఎం!,5.273227691650391
U55421,504681,2,2519508,కాంగ్రెస్ వేర్లు కాదు.. ఆకును కూడా పీకలేవు ,కాంగ్రెస్ వేర్లు కాదు.. ఆకును కూడా పీకలేవు,5.150142192840576
U55421,504681,3,2519217,కాంగ్రెస్ వేర్లు కాదు.. ఆకును కూడా పీకలేవు ,కాంగ్రెస్ వేర్లు కాదు.. ఆకును కూడా పీకలేవు,5.150142192840576
U55421,504681,4,2517423,చంద్రబాబు చేతికి జగన్ జుత్తు!,చంద్రబాబు చేతికి జగన్ జుత్తు!,5.128427505493164
U55421,504681,5,2496892,కేటీఆర్.. నువ్వో బేవకూఫ్ ,కేటీఆర్.. నువ్వో బేవకూఫ్,5.106039047241211
U55421,504681,6,2496845,కేటీఆర్.. నువ్వో బేవకూఫ్ ,కేటీఆర్.. నువ్వో బేవకూఫ్,5.106039047241211
U55421,504681,7,2494706,అవునా జగన్!,అవునా జగన్!,5.094613075256348
U55421,504681,8,2502915,‘బడ్జెట్’లోనే హామీలివ్వండి,‘బడ్జెట్’లోనే హామీలివ్వండి,5.094564914703369
U55421,504681,9,2502791,‘బడ్జెట్’లోనే హామీలివ్వండి,‘బడ్జెట్’లోనే హామీలివ్వండి,5.094564914703369
U55421,504681,10,2503230,‘బడ్జెట్’ చూసి హామీలివ్వండి,‘బడ్జెట్’ చూసి హామీలివ్వండి,5.0744171142578125
U561630,512926,1,2530995,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,2.429115056991577
U561630,512926,2,2530925,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,వారం పాటు పెట్టాల్సిన ఆహార పదార్థాలు ఇవే...,2.429115056991577
U561630,512926,3,2529706,వహ్వా.. హైదరాబాద్ బిర్యానీ!,వహ్వా.. హైదరాబాద్ బిర్యానీ!,2.4272420406341553
U561630,512926,4,2529847,వహ్వా.. హైదరాబాద్ బిర్యానీ!,వహ్వా.. హైదరాబాద్ బిర్యానీ!,2.4272420406341553
U561630,512926,5,2521652,పనీర్ మిరియాల కూర,పనీర్ మిరియాల కూర,2.408351182937622
U561630,512926,6,2521439,పనీర్ మిరియాల కూర,పనీర్ మిరియాల కూర,2.4012699127197266
U561630,512926,7,2514799,● కేక్ మిక్సింగ్,● కేక్ మిక్సింగ్,2.4006505012512207
U561630,512926,8,2494442,మంచింగ్గా కుళ్లిన చికెన్! ,మంచింగ్గా కుళ్లిన చికెన్!,2.382258653640747
U561630,512926,9,2494257,మంచింగ్గా కుళ్లిన చికెన్! ,మంచింగ్గా కుళ్లిన చికెన్!,2.382258653640747
U561630,512926,10,2494245,రుచికి రుచి,రుచికి రుచి,2.3813679218292236
U563128,514590,1,2505088,కెనడాలో హిందూ  ఆలయంపై దాడి,కెనడాలో హిందూ ఆలయంపై దాడి,2.3136420249938965
U563128,514590,2,2504924,కెనడాలో హిందూ  ఆలయంపై దాడి,కెనడాలో హిందూ ఆలయంపై దాడి,2.3136420249938965
U563128,514590,3,2519719,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,2.311905860900879
U563128,514590,4,2519811,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం?,2.311905860900879
U563128,514590,5,2520014,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం!,‘ఇస్కాన్’పై బంగ్లాదేశ్లో నిషేధం!,2.3111391067504883
U563128,514590,6,2493912,శ్వేతపత్రాలపై ఏం చేశారు? ,శ్వేతపత్రాలపై ఏం చేశారు?,2.309203863143921
U563128,514590,7,2536824,హసీనాను మాకు  అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,హసీనాను మాకు అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,2.309046983718872
U563128,514590,8,2536750,హసీనాను మాకు  అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,హసీనాను మాకు అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,2.309046983718872
U563128,514590,9,2536558,హసీనాను మాకు  అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,హసీనాను మాకు అప్పగించండిభారత్ను కోరిన బంగ్లాదేశ్,2.309046983718872
U563128,514590,10,895624,అమరావతి పై సుప్రీం కీలక తీర్పు,అమరావతి పై సుప్రీం కీలక తీర్పు,2.3086607456207275
U563197,514666,1,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,2.5995678901672363
U563197,514666,2,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,2.595494031906128
U563197,514666,3,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,2.5820257663726807
U563197,514666,4,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,2.5798890590667725
U563197,514666,5,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,2.5788795948028564
U563197,514666,6,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,2.578368902206421
U563197,514666,7,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,2.5749809741973877
U563197,514666,8,2485923,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,2.573920488357544
U563197,514666,9,648247,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,2.566678285598755
U563197,514666,10,543186,మహమ్మదాబాద్లో వ్యక్తి హత్య,మహమ్మదాబాద్లో వ్యక్తి హత్య,2.5665926933288574
U572190,524659,1,2526063,చలి కాలంలో,చలి కాలంలో,6.678446292877197
U572190,524659,2,2525927,చలి కాలంలో,చలి కాలంలో,6.678446292877197
U572190,524659,3,2483620,కాఫీ సందేశ్!,కాఫీ సందేశ్!,6.642989635467529
U572190,524659,4,2483693,కాఫీ సందేశ్!,కాఫీ సందేశ్!,6.642989635467529
U572190,524659,5,2483635,కాఫీ సందేశ్!,కాఫీ సందేశ్!,6.642989635467529
U572190,524659,6,2502779,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,6.609066963195801
U572190,524659,7,2502885,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,6.609066963195801
U572190,524659,8,2503090,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,6.609066963195801
U572190,524659,9,2516579,శీతాకాలంవేడి వేడిగా..!,శీతాకాలంవేడి వేడిగా..!,6.562454700469971
U572190,524659,10,2521059,చపాతీలతో తింటే భలే రుచి,చపాతీలతో తింటే భలే రుచి,6.5332865715026855
U572466,524965,1,728477,నేటి వాతావరణ సమాచారం,నేటి వాతావరణ సమాచారం,6.817717552185059
U572466,524965,2,2543662,గజగజ,గజగజ,6.8151164054870605
U572466,524965,3,2543538,గజగజ,గజగజ,6.8151164054870605
U572466,524965,4,2529776,"ఏజెన్సీలు గజగజపడిపోయిన ఉష్ణోగ్రతలు,  కమ్మేస్తున్న పొగమంచు","ఏజెన్సీలు గజగజపడిపోయిన ఉష్ణోగ్రతలు, కమ్మేస్తున్న పొగమంచు",6.8142876625061035
U572466,524965,5,2529663,"ఏజెన్సీలు గజగజపడిపోయిన ఉష్ణోగ్రతలు,  కమ్మేస్తున్న పొగమంచు","ఏజెన్సీలు గజగజపడిపోయిన ఉష్ణోగ్రతలు, కమ్మేస్తున్న పొగమంచు",6.8142876625061035
U572466,524965,6,2503064,ఈ నెల చలి తక్కువే!,ఈ నెల చలి తక్కువే!,6.8140950202941895
U572466,524965,7,2502865,ఈ నెల చలి తక్కువే!,ఈ నెల చలి తక్కువే!,6.8140950202941895
U572466,524965,8,2543983,ఏజెనీ్స గజగజ ,ఏజెనీ్స గజగజ,6.813780307769775
U572466,524965,9,2507298,వేడీ ఎక్కువే.. చలీ ఎక్కువే! ,వేడీ ఎక్కువే.. చలీ ఎక్కువే!,6.813081741333008
U572466,524965,10,2507247,వేడీ ఎక్కువే.. చలీ ఎక్కువే! ,వేడీ ఎక్కువే.. చలీ ఎక్కువే!,6.813081741333008
U573318,525912,1,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,3.133186101913452
U573318,525912,2,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.1330935955047607
U573318,525912,3,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.1330935955047607
U573318,525912,4,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,3.1330935955047607
U573318,525912,5,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,3.1330554485321045
U573318,525912,6,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.1327192783355713
U573318,525912,7,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.1327192783355713
U573318,525912,8,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,3.1327192783355713
U573318,525912,9,2509639, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,3.1325812339782715
U573318,525912,10,2509585, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,3.1325812339782715
U573409,526013,1,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.107940196990967
U573409,526013,2,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.107940196990967
U573409,526013,3,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.107940196990967
U573409,526013,4,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,4.10792875289917
U573409,526013,5,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,4.10791540145874
U573409,526013,6,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.107422351837158
U573409,526013,7,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.107422351837158
U573409,526013,8,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.107422351837158
U573409,526013,9,2509585, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,4.1072492599487305
U573409,526013,10,2509639, బుమ్రాకే పగ్గాలు!,బుమ్రాకే పగ్గాలు!,4.1072492599487305
U573966,526631,1,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,2.3365769386291504
U573966,526631,2,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,2.3345296382904053
U573966,526631,3,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,2.324652671813965
U573966,526631,4,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,2.3228025436401367
U573966,526631,5,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,2.3198184967041016
U573966,526631,6,2485923,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,2.3174667358398438
U573966,526631,7,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,2.3159852027893066
U573966,526631,8,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,2.3125803470611572
U573966,526631,9,543186,మహమ్మదాబాద్లో వ్యక్తి హత్య,మహమ్మదాబాద్లో వ్యక్తి హత్య,2.312171220779419
U573966,526631,10,648247,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,2.310210704803467
U575355,528175,1,666456,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,ఇప్పట్లో ధోనీ రిటైర్ అవ్వడు : ఎమ్మెస్కే,4.541243076324463
U575355,528175,2,540597,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,వెస్టిండీస్ పర్యటనకు భారత జట్టు ప్రకటన,4.541013240814209
U575355,528175,3,2530007,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.541001796722412
U575355,528175,4,2529927,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.541001796722412
U575355,528175,5,2529957,ఆకాశ్దీప్ ఆడేనా?,ఆకాశ్దీప్ ఆడేనా?,4.541001796722412
U575355,528175,6,2543414,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.540476322174072
U575355,528175,7,2543335,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.540476322174072
U575355,528175,8,2542932,రోహిత్కు ముందే చెప్పేశారా?,రోహిత్కు ముందే చెప్పేశారా?,4.540476322174072
U575355,528175,9,2545264,‘రిజర్వ్’ పేస్లో ,‘రిజర్వ్’ పేస్లో,4.54037618637085
U575355,528175,10,2544989,‘రిజర్వ్’ పేస్లో ,‘రిజర్వ్’ పేస్లో,4.54037618637085
U576120,529026,1,2528868,జమిలిపై ముందుకు!,జమిలిపై ముందుకు!,5.290519714355469
U576120,529026,2,2505621,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,5.281675338745117
U576120,529026,3,2517765,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,5.257282257080078
U576120,529026,4,2518106,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,5.257282257080078
U576120,529026,5,2518272,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,5.244967460632324
U576120,529026,6,2503356,5న రాష్ట్రానికి రాహుల్,5న రాష్ట్రానికి రాహుల్,5.240243434906006
U576120,529026,7,2517832,పార్లమెంటు ముందుకు 16 బిల్లులు!,పార్లమెంటు ముందుకు 16 బిల్లులు!,5.23602819442749
U576120,529026,8,2517732,పార్లమెంటు ముందుకు 16 బిల్లులు!,పార్లమెంటు ముందుకు 16 బిల్లులు!,5.23602819442749
U576120,529026,9,2518049,పార్లమెంటు ముందుకు 16 బిల్లులు!,పార్లమెంటు ముందుకు 16 బిల్లులు!,5.23602819442749
U576120,529026,10,2505249,25 నుంచి పార్లమెంట్  శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంట్ శీతాకాల సమావేశాలు,5.230790138244629
U576209,529124,1,2527035,బరువు పెరగాలంటే..! ,బరువు పెరగాలంటే..!,3.0192811489105225
U576209,529124,2,2514456,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,3.016050100326538
U576209,529124,3,2514604,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,3.016050100326538
U576209,529124,4,2514928,ఇలా చేస్తే మెదడుకు హాని,ఇలా చేస్తే మెదడుకు హాని,3.016050100326538
U576209,529124,5,2508045,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,3.0146262645721436
U576209,529124,6,2508244,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,3.0146262645721436
U576209,529124,7,2507941,బరువు తగ్గండిలా...,బరువు తగ్గండిలా...,3.0146262645721436
U576209,529124,8,2504853,ఇన్ఫ్లమేషన్ ,ఇన్ఫ్లమేషన్,3.0145201683044434
U576209,529124,9,2527869,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,3.0143024921417236
U576209,529124,10,2527643,పండ్లు పరిమితంగానే...                        ,పండ్లు పరిమితంగానే...,3.0143024921417236
U577198,530222,1,2541551,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,5.482570171356201
U577198,530222,2,2541219,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,5.482570171356201
U577198,530222,3,2541167,ఏడాదిలో రూ.77.6 లక్షల కోట్లు ,ఏడాదిలో రూ.77.6 లక్షల కోట్లు,5.482570171356201
U577198,530222,4,2502725,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,5.482094764709473
U577198,530222,5,2502831,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,5.482094764709473
U577198,530222,6,2503289,మురిపించిన ‘మూరత్’,మురిపించిన ‘మూరత్’,5.482094764709473
U577198,530222,7,2493695,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",5.4805684089660645
U577198,530222,8,2493810,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",5.4805684089660645
U577198,530222,9,2494006,"ఇన్ఫీ లాభం రూ.6,506 కోట్లు","ఇన్ఫీ లాభం రూ.6,506 కోట్లు",5.4805684089660645
U577198,530222,10,2499551,"ఐసీఐసీఐ బ్యాంక్  లాభం రూ.11,746 కోట్లు ","ఐసీఐసీఐ బ్యాంక్ లాభం రూ.11,746 కోట్లు",5.4789628982543945
U579826,533142,1,2513315,హాట్ హిట్స్,హాట్ హిట్స్,3.1364080905914307
U579826,533142,2,2513089,హాట్ హిట్స్,హాట్ హిట్స్,3.1364080905914307
U579826,533142,3,2513068,హాట్ హిట్స్,హాట్ హిట్స్,3.1364080905914307
U579826,533142,4,2508615,హాట్ హిట్స్ ,హాట్ హిట్స్,3.136362314224243
U579826,533142,5,2508608,హాట్ హిట్స్ ,హాట్ హిట్స్,3.136362314224243
U579826,533142,6,2508601,హాట్ హిట్స్ ,హాట్ హిట్స్,3.136362314224243
U579826,533142,7,2515611,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,3.116102695465088
U579826,533142,8,2515400,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,3.116102695465088
U579826,533142,9,2515130,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,3.116102695465088
U579826,533142,10,2527427,హాట్ హిట్స్,హాట్ హిట్స్,3.1123673915863037
U580142,533495,1,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,3.9283742904663086
U580142,533495,2,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,3.92759108543396
U580142,533495,3,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,3.9189181327819824
U580142,533495,4,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,3.916928291320801
U580142,533495,5,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,3.9114785194396973
U580142,533495,6,2485923,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,3.9091970920562744
U580142,533495,7,543186,మహమ్మదాబాద్లో వ్యక్తి హత్య,మహమ్మదాబాద్లో వ్యక్తి హత్య,3.9038844108581543
U580142,533495,8,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,3.899885892868042
U580142,533495,9,648247,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,3.899419069290161
U580142,533495,10,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,3.895280122756958
U584093,537884,1,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,3.605544328689575
U584093,537884,2,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,3.5915780067443848
U584093,537884,3,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,3.590411424636841
U584093,537884,4,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,3.585202217102051
U584093,537884,5,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,3.570070266723633
U584093,537884,6,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,3.567955732345581
U584093,537884,7,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,3.563603401184082
U584093,537884,8,2485923,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,ముగ్గురు గంజాయి విక్రేతల అరెస్టు,3.5521352291107178
U584093,537884,9,2529405,చింతల్లో దారుణం,చింతల్లో దారుణం,3.548692226409912
U584093,537884,10,648247,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,చోరీకి పాల్పడిన ముగ్గురి అరెస్టు,3.541246175765991
U588489,542767,1,2513089,హాట్ హిట్స్,హాట్ హిట్స్,2.2981395721435547
U588489,542767,2,2513315,హాట్ హిట్స్,హాట్ హిట్స్,2.2981395721435547
U588489,542767,3,2513068,హాట్ హిట్స్,హాట్ హిట్స్,2.2981395721435547
U588489,542767,4,2508601,హాట్ హిట్స్ ,హాట్ హిట్స్,2.297097682952881
U588489,542767,5,2508608,హాట్ హిట్స్ ,హాట్ హిట్స్,2.297097682952881
U588489,542767,6,2508615,హాట్ హిట్స్ ,హాట్ హిట్స్,2.297097682952881
U588489,542767,7,2515400,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,2.2895419597625732
U588489,542767,8,2515130,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,2.2895419597625732
U588489,542767,9,2515611,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,ఆమె కూడా భర్తకు విడాకులు ఇచ్చింది,2.2895419597625732
U588489,542767,10,2527427,హాట్ హిట్స్,హాట్ హిట్స్,2.289020538330078
U590376,544865,1,2528868,జమిలిపై ముందుకు!,జమిలిపై ముందుకు!,3.8638341426849365
U590376,544865,2,2505621,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,25 నుంచి పార్లమెంటు శీతాకాల సమావేశాలు,3.850196361541748
U590376,544865,3,2518106,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,3.8335487842559814
U590376,544865,4,2517765,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,3.8335487842559814
U590376,544865,5,2503356,5న రాష్ట్రానికి రాహుల్,5న రాష్ట్రానికి రాహుల్,3.8323867321014404
U590376,544865,6,2517319,వైసీపీకి జయమంగళ గుడ్బై,వైసీపీకి జయమంగళ గుడ్బై,3.8243038654327393
U590376,544865,7,2518272,పార్లమెంటు ముందుకు,పార్లమెంటు ముందుకు,3.8219048976898193
U590376,544865,8,2528765,రాజ్యసభ చైర్మన్పై అవిశ్వాసం,రాజ్యసభ చైర్మన్పై అవిశ్వాసం,3.8198189735412598
U590376,544865,9,2528697,రాజ్యసభ చైర్మన్పై అవిశ్వాసం,రాజ్యసభ చైర్మన్పై అవిశ్వాసం,3.8198189735412598
U590376,544865,10,2517832,పార్లమెంటు ముందుకు 16 బిల్లులు!,పార్లమెంటు ముందుకు 16 బిల్లులు!,3.8168959617614746
U590830,545370,1,2527035,బరువు పెరగాలంటే..! ,బరువు పెరగాలంటే..!,5.522496700286865
